"","uri","nome","codTipo","tipo","ordemAssinatura","proponente","id_emenda","id_deputado"
"493","https://dadosabertos.camara.leg.br/api/v2/deputados/160569","Waldenor Pereira",10000,"Deputado",51,1,2205947,160569
"494","https://dadosabertos.camara.leg.br/api/v2/deputados/160575","Erika Kokay",10000,"Deputado",15,1,2205947,160575
"495","https://dadosabertos.camara.leg.br/api/v2/deputados/160592","Zeca Dirceu",10000,"Deputado",54,1,2205947,160592
"496","https://dadosabertos.camara.leg.br/api/v2/deputados/160604","Pedro Uczai",10000,"Deputado",41,1,2205947,160604
"497","https://dadosabertos.camara.leg.br/api/v2/deputados/160610","Valmir Assunção",10000,"Deputado",48,1,2205947,160610
"498","https://dadosabertos.camara.leg.br/api/v2/deputados/171617","Paulão",10000,"Deputado",38,1,2205947,171617
"499","https://dadosabertos.camara.leg.br/api/v2/deputados/171619","Margarida Salomão",10000,"Deputado",28,1,2205947,171619
"500","https://dadosabertos.camara.leg.br/api/v2/deputados/178857","Jorge Solla",10000,"Deputado",21,1,2205947,178857
"501","https://dadosabertos.camara.leg.br/api/v2/deputados/178866","Luizianne Lins",10000,"Deputado",26,1,2205947,178866
"502","https://dadosabertos.camara.leg.br/api/v2/deputados/178873","Helder Salomão",10000,"Deputado",18,1,2205947,178873
"503","https://dadosabertos.camara.leg.br/api/v2/deputados/178889","Zé Carlos",10000,"Deputado",52,1,2205947,178889
"504","https://dadosabertos.camara.leg.br/api/v2/deputados/178925","Rejane Dias",10000,"Deputado",44,1,2205947,178925
"505","https://dadosabertos.camara.leg.br/api/v2/deputados/178970","João Daniel",10000,"Deputado",20,1,2205947,178970
"506","https://dadosabertos.camara.leg.br/api/v2/deputados/178986","Nilto Tatto",10000,"Deputado",34,1,2205947,178986
"507","https://dadosabertos.camara.leg.br/api/v2/deputados/188097","Merlong Solano",10000,"Deputado",31,1,2205947,188097
"508","https://dadosabertos.camara.leg.br/api/v2/deputados/204370","Célio Moura",10000,"Deputado",13,1,2205947,204370
"509","https://dadosabertos.camara.leg.br/api/v2/deputados/204393","Frei Anastacio Ribeiro",10000,"Deputado",16,1,2205947,204393
"510","https://dadosabertos.camara.leg.br/api/v2/deputados/204426","Carlos Veras",10000,"Deputado",11,1,2205947,204426
"511","https://dadosabertos.camara.leg.br/api/v2/deputados/204428","Marília Arraes",10000,"Deputado",30,1,2205947,204428
"512","https://dadosabertos.camara.leg.br/api/v2/deputados/204453","Natália Bonavides",10000,"Deputado",32,1,2205947,204453
"513","https://dadosabertos.camara.leg.br/api/v2/deputados/204467","Professora Rosa Neide",10000,"Deputado",42,1,2205947,204467
"514","https://dadosabertos.camara.leg.br/api/v2/deputados/204480","Rogério Correia",10000,"Deputado",45,1,2205947,204480
"515","https://dadosabertos.camara.leg.br/api/v2/deputados/204492","Paulo Guedes",10000,"Deputado",39,1,2205947,204492
"516","https://dadosabertos.camara.leg.br/api/v2/deputados/204495","Airton Faleiro",10000,"Deputado",3,1,2205947,204495
"517","https://dadosabertos.camara.leg.br/api/v2/deputados/204501","Alencar Santana Braga",10000,"Deputado",4,1,2205947,204501
"518","https://dadosabertos.camara.leg.br/api/v2/deputados/204503","Alexandre Padilha",10000,"Deputado",5,1,2205947,204503
"519","https://dadosabertos.camara.leg.br/api/v2/deputados/204555","José Ricardo",10000,"Deputado",23,1,2205947,204555
"520","https://dadosabertos.camara.leg.br/api/v2/deputados/204559","Zé Neto",10000,"Deputado",53,1,2205947,204559
"521","https://dadosabertos.camara.leg.br/api/v2/deputados/209189","Joseildo Ramos",10000,"Deputado",24,1,2205947,209189
"522","https://dadosabertos.camara.leg.br/api/v2/deputados/73433","Arlindo Chinaglia",10000,"Deputado",50,1,2205948,73433
"523","https://dadosabertos.camara.leg.br/api/v2/deputados/73482","Henrique Fontana",10000,"Deputado",37,1,2205948,73482
"524","https://dadosabertos.camara.leg.br/api/v2/deputados/73604","Rui Falcão",10000,"Deputado",9,1,2205948,73604
"525","https://dadosabertos.camara.leg.br/api/v2/deputados/73701","Benedita da Silva",10000,"Deputado",48,1,2205948,73701
"526","https://dadosabertos.camara.leg.br/api/v2/deputados/74156","Leonardo Monteiro",10000,"Deputado",31,1,2205948,74156
"527","https://dadosabertos.camara.leg.br/api/v2/deputados/74159","Odair Cunha",10000,"Deputado",21,1,2205948,74159
"528","https://dadosabertos.camara.leg.br/api/v2/deputados/74160","Patrus Ananias",10000,"Deputado",19,1,2205948,74160
"529","https://dadosabertos.camara.leg.br/api/v2/deputados/74161","Reginaldo Lopes",10000,"Deputado",13,1,2205948,74161
"530","https://dadosabertos.camara.leg.br/api/v2/deputados/74283","Vicentinho",10000,"Deputado",6,1,2205948,74283
"531","https://dadosabertos.camara.leg.br/api/v2/deputados/74371","Rubens Otoni",10000,"Deputado",10,1,2205948,74371
"532","https://dadosabertos.camara.leg.br/api/v2/deputados/74376","Vander Loubet",10000,"Deputado",7,1,2205948,74376
"533","https://dadosabertos.camara.leg.br/api/v2/deputados/74398","Maria do Rosário",10000,"Deputado",27,1,2205948,74398
"534","https://dadosabertos.camara.leg.br/api/v2/deputados/74400","Paulo Pimenta",10000,"Deputado",1,1,2205948,74400
"535","https://dadosabertos.camara.leg.br/api/v2/deputados/74571","Nelson Pellegrino",10000,"Deputado",23,1,2205948,74571
"536","https://dadosabertos.camara.leg.br/api/v2/deputados/107283","Gleisi Hoffmann",10000,"Deputado",39,1,2205948,107283
"537","https://dadosabertos.camara.leg.br/api/v2/deputados/132504","Enio Verri",10000,"Deputado",42,1,2205948,132504
"538","https://dadosabertos.camara.leg.br/api/v2/deputados/141335","Beto Faro",10000,"Deputado",47,1,2205948,141335
"539","https://dadosabertos.camara.leg.br/api/v2/deputados/141398","Carlos Zarattini",10000,"Deputado",44,1,2205948,141398
"540","https://dadosabertos.camara.leg.br/api/v2/deputados/141470","José Guimarães",10000,"Deputado",34,1,2205948,141470
"541","https://dadosabertos.camara.leg.br/api/v2/deputados/141488","Paulo Teixeira",10000,"Deputado",16,1,2205948,141488
"542","https://dadosabertos.camara.leg.br/api/v2/deputados/159237","Assis Carvalho",10000,"Deputado",49,1,2205948,159237
"543","https://dadosabertos.camara.leg.br/api/v2/deputados/160508","Afonso Florence",10000,"Deputado",54,1,2205948,160508
"544","https://dadosabertos.camara.leg.br/api/v2/deputados/160535","Marcon",10000,"Deputado",29,1,2205948,160535
"545","https://dadosabertos.camara.leg.br/api/v2/deputados/160538","Bohn Gass",10000,"Deputado",46,1,2205948,160538
"546","https://dadosabertos.camara.leg.br/api/v2/deputados/160556","Padre João",10000,"Deputado",20,1,2205948,160556
"547","https://dadosabertos.camara.leg.br/api/v2/deputados/160569","Waldenor Pereira",10000,"Deputado",5,1,2205948,160569
"548","https://dadosabertos.camara.leg.br/api/v2/deputados/160575","Erika Kokay",10000,"Deputado",41,1,2205948,160575
"549","https://dadosabertos.camara.leg.br/api/v2/deputados/160592","Zeca Dirceu",10000,"Deputado",2,1,2205948,160592
"550","https://dadosabertos.camara.leg.br/api/v2/deputados/160604","Pedro Uczai",10000,"Deputado",15,1,2205948,160604
"551","https://dadosabertos.camara.leg.br/api/v2/deputados/160610","Valmir Assunção",10000,"Deputado",8,1,2205948,160610
"552","https://dadosabertos.camara.leg.br/api/v2/deputados/171617","Paulão",10000,"Deputado",18,1,2205948,171617
"553","https://dadosabertos.camara.leg.br/api/v2/deputados/171619","Margarida Salomão",10000,"Deputado",28,1,2205948,171619
"554","https://dadosabertos.camara.leg.br/api/v2/deputados/178857","Jorge Solla",10000,"Deputado",35,1,2205948,178857
"555","https://dadosabertos.camara.leg.br/api/v2/deputados/178866","Luizianne Lins",10000,"Deputado",30,1,2205948,178866
"556","https://dadosabertos.camara.leg.br/api/v2/deputados/178873","Helder Salomão",10000,"Deputado",38,1,2205948,178873
"557","https://dadosabertos.camara.leg.br/api/v2/deputados/178889","Zé Carlos",10000,"Deputado",4,1,2205948,178889
"558","https://dadosabertos.camara.leg.br/api/v2/deputados/178925","Rejane Dias",10000,"Deputado",12,1,2205948,178925
"559","https://dadosabertos.camara.leg.br/api/v2/deputados/178970","João Daniel",10000,"Deputado",36,1,2205948,178970
"560","https://dadosabertos.camara.leg.br/api/v2/deputados/178986","Nilto Tatto",10000,"Deputado",22,1,2205948,178986
"561","https://dadosabertos.camara.leg.br/api/v2/deputados/188097","Merlong Solano",10000,"Deputado",25,1,2205948,188097
"562","https://dadosabertos.camara.leg.br/api/v2/deputados/204370","Célio Moura",10000,"Deputado",43,1,2205948,204370
"563","https://dadosabertos.camara.leg.br/api/v2/deputados/204393","Frei Anastacio Ribeiro",10000,"Deputado",40,1,2205948,204393
"564","https://dadosabertos.camara.leg.br/api/v2/deputados/204426","Carlos Veras",10000,"Deputado",45,1,2205948,204426
"565","https://dadosabertos.camara.leg.br/api/v2/deputados/204428","Marília Arraes",10000,"Deputado",26,1,2205948,204428
"566","https://dadosabertos.camara.leg.br/api/v2/deputados/204453","Natália Bonavides",10000,"Deputado",24,1,2205948,204453
"567","https://dadosabertos.camara.leg.br/api/v2/deputados/204467","Professora Rosa Neide",10000,"Deputado",14,1,2205948,204467
"568","https://dadosabertos.camara.leg.br/api/v2/deputados/204480","Rogério Correia",10000,"Deputado",11,1,2205948,204480
"569","https://dadosabertos.camara.leg.br/api/v2/deputados/204492","Paulo Guedes",10000,"Deputado",17,1,2205948,204492
"570","https://dadosabertos.camara.leg.br/api/v2/deputados/204495","Airton Faleiro",10000,"Deputado",53,1,2205948,204495
"571","https://dadosabertos.camara.leg.br/api/v2/deputados/204501","Alencar Santana Braga",10000,"Deputado",52,1,2205948,204501
"572","https://dadosabertos.camara.leg.br/api/v2/deputados/204503","Alexandre Padilha",10000,"Deputado",51,1,2205948,204503
"573","https://dadosabertos.camara.leg.br/api/v2/deputados/204555","José Ricardo",10000,"Deputado",33,1,2205948,204555
"574","https://dadosabertos.camara.leg.br/api/v2/deputados/204559","Zé Neto",10000,"Deputado",3,1,2205948,204559
"575","https://dadosabertos.camara.leg.br/api/v2/deputados/209189","Joseildo Ramos",10000,"Deputado",32,1,2205948,209189
"576","https://dadosabertos.camara.leg.br/api/v2/deputados/73433","Arlindo Chinaglia",10000,"Deputado",6,1,2205949,73433
"577","https://dadosabertos.camara.leg.br/api/v2/deputados/73482","Henrique Fontana",10000,"Deputado",19,1,2205949,73482
"578","https://dadosabertos.camara.leg.br/api/v2/deputados/73604","Rui Falcão",10000,"Deputado",47,1,2205949,73604
"579","https://dadosabertos.camara.leg.br/api/v2/deputados/73701","Benedita da Silva",10000,"Deputado",8,1,2205949,73701
"580","https://dadosabertos.camara.leg.br/api/v2/deputados/74156","Leonardo Monteiro",10000,"Deputado",25,1,2205949,74156
"581","https://dadosabertos.camara.leg.br/api/v2/deputados/74159","Odair Cunha",10000,"Deputado",35,1,2205949,74159
"582","https://dadosabertos.camara.leg.br/api/v2/deputados/74160","Patrus Ananias",10000,"Deputado",37,1,2205949,74160
"583","https://dadosabertos.camara.leg.br/api/v2/deputados/74161","Reginaldo Lopes",10000,"Deputado",43,1,2205949,74161
"584","https://dadosabertos.camara.leg.br/api/v2/deputados/74283","Vicentinho",10000,"Deputado",50,1,2205949,74283
"585","https://dadosabertos.camara.leg.br/api/v2/deputados/74371","Rubens Otoni",10000,"Deputado",46,1,2205949,74371
"586","https://dadosabertos.camara.leg.br/api/v2/deputados/74376","Vander Loubet",10000,"Deputado",49,1,2205949,74376
"587","https://dadosabertos.camara.leg.br/api/v2/deputados/74398","Maria do Rosário",10000,"Deputado",29,1,2205949,74398
"588","https://dadosabertos.camara.leg.br/api/v2/deputados/74400","Paulo Pimenta",10000,"Deputado",1,1,2205949,74400
"589","https://dadosabertos.camara.leg.br/api/v2/deputados/74571","Nelson Pellegrino",10000,"Deputado",33,1,2205949,74571
"590","https://dadosabertos.camara.leg.br/api/v2/deputados/107283","Gleisi Hoffmann",10000,"Deputado",17,1,2205949,107283
"591","https://dadosabertos.camara.leg.br/api/v2/deputados/132504","Enio Verri",10000,"Deputado",14,1,2205949,132504
"592","https://dadosabertos.camara.leg.br/api/v2/deputados/141335","Beto Faro",10000,"Deputado",9,1,2205949,141335
"593","https://dadosabertos.camara.leg.br/api/v2/deputados/141398","Carlos Zarattini",10000,"Deputado",12,1,2205949,141398
"594","https://dadosabertos.camara.leg.br/api/v2/deputados/141470","José Guimarães",10000,"Deputado",22,1,2205949,141470
"595","https://dadosabertos.camara.leg.br/api/v2/deputados/141488","Paulo Teixeira",10000,"Deputado",40,1,2205949,141488
"596","https://dadosabertos.camara.leg.br/api/v2/deputados/159237","Assis Carvalho",10000,"Deputado",7,1,2205949,159237
"597","https://dadosabertos.camara.leg.br/api/v2/deputados/160508","Afonso Florence",10000,"Deputado",2,1,2205949,160508
"598","https://dadosabertos.camara.leg.br/api/v2/deputados/160535","Marcon",10000,"Deputado",27,1,2205949,160535
"599","https://dadosabertos.camara.leg.br/api/v2/deputados/160538","Bohn Gass",10000,"Deputado",10,1,2205949,160538
"600","https://dadosabertos.camara.leg.br/api/v2/deputados/160556","Padre João",10000,"Deputado",36,1,2205949,160556
"601","https://dadosabertos.camara.leg.br/api/v2/deputados/160569","Waldenor Pereira",10000,"Deputado",51,1,2205949,160569
"602","https://dadosabertos.camara.leg.br/api/v2/deputados/160575","Erika Kokay",10000,"Deputado",15,1,2205949,160575
"603","https://dadosabertos.camara.leg.br/api/v2/deputados/160592","Zeca Dirceu",10000,"Deputado",54,1,2205949,160592
"604","https://dadosabertos.camara.leg.br/api/v2/deputados/160604","Pedro Uczai",10000,"Deputado",41,1,2205949,160604
"605","https://dadosabertos.camara.leg.br/api/v2/deputados/160610","Valmir Assunção",10000,"Deputado",48,1,2205949,160610
"606","https://dadosabertos.camara.leg.br/api/v2/deputados/171617","Paulão",10000,"Deputado",38,1,2205949,171617
"607","https://dadosabertos.camara.leg.br/api/v2/deputados/171619","Margarida Salomão",10000,"Deputado",28,1,2205949,171619
"608","https://dadosabertos.camara.leg.br/api/v2/deputados/178857","Jorge Solla",10000,"Deputado",21,1,2205949,178857
"609","https://dadosabertos.camara.leg.br/api/v2/deputados/178866","Luizianne Lins",10000,"Deputado",26,1,2205949,178866
"610","https://dadosabertos.camara.leg.br/api/v2/deputados/178873","Helder Salomão",10000,"Deputado",18,1,2205949,178873
"611","https://dadosabertos.camara.leg.br/api/v2/deputados/178889","Zé Carlos",10000,"Deputado",52,1,2205949,178889
"612","https://dadosabertos.camara.leg.br/api/v2/deputados/178925","Rejane Dias",10000,"Deputado",44,1,2205949,178925
"613","https://dadosabertos.camara.leg.br/api/v2/deputados/178970","João Daniel",10000,"Deputado",20,1,2205949,178970
"614","https://dadosabertos.camara.leg.br/api/v2/deputados/178986","Nilto Tatto",10000,"Deputado",34,1,2205949,178986
"615","https://dadosabertos.camara.leg.br/api/v2/deputados/188097","Merlong Solano",10000,"Deputado",31,1,2205949,188097
"616","https://dadosabertos.camara.leg.br/api/v2/deputados/204370","Célio Moura",10000,"Deputado",13,1,2205949,204370
"617","https://dadosabertos.camara.leg.br/api/v2/deputados/204393","Frei Anastacio Ribeiro",10000,"Deputado",16,1,2205949,204393
"618","https://dadosabertos.camara.leg.br/api/v2/deputados/204426","Carlos Veras",10000,"Deputado",11,1,2205949,204426
"619","https://dadosabertos.camara.leg.br/api/v2/deputados/204428","Marília Arraes",10000,"Deputado",30,1,2205949,204428
"620","https://dadosabertos.camara.leg.br/api/v2/deputados/204453","Natália Bonavides",10000,"Deputado",32,1,2205949,204453
"621","https://dadosabertos.camara.leg.br/api/v2/deputados/204467","Professora Rosa Neide",10000,"Deputado",42,1,2205949,204467
"622","https://dadosabertos.camara.leg.br/api/v2/deputados/204480","Rogério Correia",10000,"Deputado",45,1,2205949,204480
"623","https://dadosabertos.camara.leg.br/api/v2/deputados/204492","Paulo Guedes",10000,"Deputado",39,1,2205949,204492
"624","https://dadosabertos.camara.leg.br/api/v2/deputados/204495","Airton Faleiro",10000,"Deputado",3,1,2205949,204495
"625","https://dadosabertos.camara.leg.br/api/v2/deputados/204501","Alencar Santana Braga",10000,"Deputado",4,1,2205949,204501
"626","https://dadosabertos.camara.leg.br/api/v2/deputados/204503","Alexandre Padilha",10000,"Deputado",5,1,2205949,204503
"627","https://dadosabertos.camara.leg.br/api/v2/deputados/204555","José Ricardo",10000,"Deputado",23,1,2205949,204555
"628","https://dadosabertos.camara.leg.br/api/v2/deputados/204559","Zé Neto",10000,"Deputado",53,1,2205949,204559
"629","https://dadosabertos.camara.leg.br/api/v2/deputados/209189","Joseildo Ramos",10000,"Deputado",24,1,2205949,209189
"630","https://dadosabertos.camara.leg.br/api/v2/deputados/73433","Arlindo Chinaglia",10000,"Deputado",6,1,2205950,73433
"631","https://dadosabertos.camara.leg.br/api/v2/deputados/73482","Henrique Fontana",10000,"Deputado",19,1,2205950,73482
"632","https://dadosabertos.camara.leg.br/api/v2/deputados/73604","Rui Falcão",10000,"Deputado",46,1,2205950,73604
"633","https://dadosabertos.camara.leg.br/api/v2/deputados/73701","Benedita da Silva",10000,"Deputado",8,1,2205950,73701
"634","https://dadosabertos.camara.leg.br/api/v2/deputados/74156","Leonardo Monteiro",10000,"Deputado",25,1,2205950,74156
"635","https://dadosabertos.camara.leg.br/api/v2/deputados/74159","Odair Cunha",10000,"Deputado",35,1,2205950,74159
"636","https://dadosabertos.camara.leg.br/api/v2/deputados/74160","Patrus Ananias",10000,"Deputado",37,1,2205950,74160
"637","https://dadosabertos.camara.leg.br/api/v2/deputados/74161","Reginaldo Lopes",10000,"Deputado",43,1,2205950,74161
"638","https://dadosabertos.camara.leg.br/api/v2/deputados/74283","Vicentinho",10000,"Deputado",49,1,2205950,74283
"639","https://dadosabertos.camara.leg.br/api/v2/deputados/74371","Rubens Otoni",10000,"Deputado",45,1,2205950,74371
"640","https://dadosabertos.camara.leg.br/api/v2/deputados/74376","Vander Loubet",10000,"Deputado",48,1,2205950,74376
"641","https://dadosabertos.camara.leg.br/api/v2/deputados/74398","Maria do Rosário",10000,"Deputado",29,1,2205950,74398
"642","https://dadosabertos.camara.leg.br/api/v2/deputados/74400","Paulo Pimenta",10000,"Deputado",1,1,2205950,74400
"643","https://dadosabertos.camara.leg.br/api/v2/deputados/74571","Nelson Pellegrino",10000,"Deputado",33,1,2205950,74571
"644","https://dadosabertos.camara.leg.br/api/v2/deputados/107283","Gleisi Hoffmann",10000,"Deputado",17,1,2205950,107283
"645","https://dadosabertos.camara.leg.br/api/v2/deputados/132504","Enio Verri",10000,"Deputado",14,1,2205950,132504
"646","https://dadosabertos.camara.leg.br/api/v2/deputados/141335","Beto Faro",10000,"Deputado",9,1,2205950,141335
"647","https://dadosabertos.camara.leg.br/api/v2/deputados/141398","Carlos Zarattini",10000,"Deputado",12,1,2205950,141398
"648","https://dadosabertos.camara.leg.br/api/v2/deputados/141470","José Guimarães",10000,"Deputado",22,1,2205950,141470
"649","https://dadosabertos.camara.leg.br/api/v2/deputados/141488","Paulo Teixeira",10000,"Deputado",40,1,2205950,141488
"650","https://dadosabertos.camara.leg.br/api/v2/deputados/159237","Assis Carvalho",10000,"Deputado",7,1,2205950,159237
"651","https://dadosabertos.camara.leg.br/api/v2/deputados/160508","Afonso Florence",10000,"Deputado",2,1,2205950,160508
"652","https://dadosabertos.camara.leg.br/api/v2/deputados/160535","Marcon",10000,"Deputado",27,1,2205950,160535
"653","https://dadosabertos.camara.leg.br/api/v2/deputados/160538","Bohn Gass",10000,"Deputado",10,1,2205950,160538
"654","https://dadosabertos.camara.leg.br/api/v2/deputados/160556","Padre João",10000,"Deputado",36,1,2205950,160556
"655","https://dadosabertos.camara.leg.br/api/v2/deputados/160569","Waldenor Pereira",10000,"Deputado",50,1,2205950,160569
"656","https://dadosabertos.camara.leg.br/api/v2/deputados/160575","Erika Kokay",10000,"Deputado",15,1,2205950,160575
"657","https://dadosabertos.camara.leg.br/api/v2/deputados/160592","Zeca Dirceu",10000,"Deputado",53,1,2205950,160592
"658","https://dadosabertos.camara.leg.br/api/v2/deputados/160604","Pedro Uczai",10000,"Deputado",41,1,2205950,160604
"659","https://dadosabertos.camara.leg.br/api/v2/deputados/160610","Valmir Assunção",10000,"Deputado",47,1,2205950,160610
"660","https://dadosabertos.camara.leg.br/api/v2/deputados/171617","Paulão",10000,"Deputado",38,1,2205950,171617
"661","https://dadosabertos.camara.leg.br/api/v2/deputados/171619","Margarida Salomão",10000,"Deputado",28,1,2205950,171619
"662","https://dadosabertos.camara.leg.br/api/v2/deputados/178857","Jorge Solla",10000,"Deputado",21,1,2205950,178857
"663","https://dadosabertos.camara.leg.br/api/v2/deputados/178866","Luizianne Lins",10000,"Deputado",26,1,2205950,178866
"664","https://dadosabertos.camara.leg.br/api/v2/deputados/178873","Helder Salomão",10000,"Deputado",18,1,2205950,178873
"665","https://dadosabertos.camara.leg.br/api/v2/deputados/178889","Zé Carlos",10000,"Deputado",51,1,2205950,178889
"666","https://dadosabertos.camara.leg.br/api/v2/deputados/178925","Rejane Dias",10000,"Deputado",54,1,2205950,178925
"667","https://dadosabertos.camara.leg.br/api/v2/deputados/178970","João Daniel",10000,"Deputado",20,1,2205950,178970
"668","https://dadosabertos.camara.leg.br/api/v2/deputados/178986","Nilto Tatto",10000,"Deputado",34,1,2205950,178986
"669","https://dadosabertos.camara.leg.br/api/v2/deputados/188097","Merlong Solano",10000,"Deputado",31,1,2205950,188097
"670","https://dadosabertos.camara.leg.br/api/v2/deputados/204370","Célio Moura",10000,"Deputado",13,1,2205950,204370
"671","https://dadosabertos.camara.leg.br/api/v2/deputados/204393","Frei Anastacio Ribeiro",10000,"Deputado",16,1,2205950,204393
"672","https://dadosabertos.camara.leg.br/api/v2/deputados/204426","Carlos Veras",10000,"Deputado",11,1,2205950,204426
"673","https://dadosabertos.camara.leg.br/api/v2/deputados/204428","Marília Arraes",10000,"Deputado",30,1,2205950,204428
"674","https://dadosabertos.camara.leg.br/api/v2/deputados/204453","Natália Bonavides",10000,"Deputado",32,1,2205950,204453
"675","https://dadosabertos.camara.leg.br/api/v2/deputados/204467","Professora Rosa Neide",10000,"Deputado",42,1,2205950,204467
"676","https://dadosabertos.camara.leg.br/api/v2/deputados/204480","Rogério Correia",10000,"Deputado",44,1,2205950,204480
"677","https://dadosabertos.camara.leg.br/api/v2/deputados/204492","Paulo Guedes",10000,"Deputado",39,1,2205950,204492
"678","https://dadosabertos.camara.leg.br/api/v2/deputados/204495","Airton Faleiro",10000,"Deputado",3,1,2205950,204495
"679","https://dadosabertos.camara.leg.br/api/v2/deputados/204501","Alencar Santana Braga",10000,"Deputado",4,1,2205950,204501
"680","https://dadosabertos.camara.leg.br/api/v2/deputados/204503","Alexandre Padilha",10000,"Deputado",5,1,2205950,204503
"681","https://dadosabertos.camara.leg.br/api/v2/deputados/204555","José Ricardo",10000,"Deputado",23,1,2205950,204555
"682","https://dadosabertos.camara.leg.br/api/v2/deputados/204559","Zé Neto",10000,"Deputado",52,1,2205950,204559
"683","https://dadosabertos.camara.leg.br/api/v2/deputados/209189","Joseildo Ramos",10000,"Deputado",24,1,2205950,209189
"684","https://dadosabertos.camara.leg.br/api/v2/deputados/73433","Arlindo Chinaglia",10000,"Deputado",6,1,2205951,73433
"685","https://dadosabertos.camara.leg.br/api/v2/deputados/73482","Henrique Fontana",10000,"Deputado",19,1,2205951,73482
"686","https://dadosabertos.camara.leg.br/api/v2/deputados/73604","Rui Falcão",10000,"Deputado",47,1,2205951,73604
"687","https://dadosabertos.camara.leg.br/api/v2/deputados/73701","Benedita da Silva",10000,"Deputado",8,1,2205951,73701
"688","https://dadosabertos.camara.leg.br/api/v2/deputados/74156","Leonardo Monteiro",10000,"Deputado",25,1,2205951,74156
"689","https://dadosabertos.camara.leg.br/api/v2/deputados/74159","Odair Cunha",10000,"Deputado",35,1,2205951,74159
"690","https://dadosabertos.camara.leg.br/api/v2/deputados/74160","Patrus Ananias",10000,"Deputado",37,1,2205951,74160
"691","https://dadosabertos.camara.leg.br/api/v2/deputados/74161","Reginaldo Lopes",10000,"Deputado",43,1,2205951,74161
"692","https://dadosabertos.camara.leg.br/api/v2/deputados/74283","Vicentinho",10000,"Deputado",50,1,2205951,74283
"693","https://dadosabertos.camara.leg.br/api/v2/deputados/74371","Rubens Otoni",10000,"Deputado",46,1,2205951,74371
"694","https://dadosabertos.camara.leg.br/api/v2/deputados/74376","Vander Loubet",10000,"Deputado",49,1,2205951,74376
"695","https://dadosabertos.camara.leg.br/api/v2/deputados/74398","Maria do Rosário",10000,"Deputado",29,1,2205951,74398
"696","https://dadosabertos.camara.leg.br/api/v2/deputados/74400","Paulo Pimenta",10000,"Deputado",1,1,2205951,74400
"697","https://dadosabertos.camara.leg.br/api/v2/deputados/74571","Nelson Pellegrino",10000,"Deputado",33,1,2205951,74571
"698","https://dadosabertos.camara.leg.br/api/v2/deputados/107283","Gleisi Hoffmann",10000,"Deputado",17,1,2205951,107283
"699","https://dadosabertos.camara.leg.br/api/v2/deputados/132504","Enio Verri",10000,"Deputado",14,1,2205951,132504
"700","https://dadosabertos.camara.leg.br/api/v2/deputados/141335","Beto Faro",10000,"Deputado",9,1,2205951,141335
"701","https://dadosabertos.camara.leg.br/api/v2/deputados/141398","Carlos Zarattini",10000,"Deputado",12,1,2205951,141398
"702","https://dadosabertos.camara.leg.br/api/v2/deputados/141470","José Guimarães",10000,"Deputado",22,1,2205951,141470
"703","https://dadosabertos.camara.leg.br/api/v2/deputados/141488","Paulo Teixeira",10000,"Deputado",40,1,2205951,141488
"704","https://dadosabertos.camara.leg.br/api/v2/deputados/159237","Assis Carvalho",10000,"Deputado",7,1,2205951,159237
"705","https://dadosabertos.camara.leg.br/api/v2/deputados/160508","Afonso Florence",10000,"Deputado",2,1,2205951,160508
"706","https://dadosabertos.camara.leg.br/api/v2/deputados/160535","Marcon",10000,"Deputado",27,1,2205951,160535
"707","https://dadosabertos.camara.leg.br/api/v2/deputados/160538","Bohn Gass",10000,"Deputado",10,1,2205951,160538
"708","https://dadosabertos.camara.leg.br/api/v2/deputados/160556","Padre João",10000,"Deputado",36,1,2205951,160556
"709","https://dadosabertos.camara.leg.br/api/v2/deputados/160569","Waldenor Pereira",10000,"Deputado",51,1,2205951,160569
"710","https://dadosabertos.camara.leg.br/api/v2/deputados/160575","Erika Kokay",10000,"Deputado",15,1,2205951,160575
"711","https://dadosabertos.camara.leg.br/api/v2/deputados/160592","Zeca Dirceu",10000,"Deputado",54,1,2205951,160592
"712","https://dadosabertos.camara.leg.br/api/v2/deputados/160604","Pedro Uczai",10000,"Deputado",41,1,2205951,160604
"713","https://dadosabertos.camara.leg.br/api/v2/deputados/160610","Valmir Assunção",10000,"Deputado",48,1,2205951,160610
"714","https://dadosabertos.camara.leg.br/api/v2/deputados/171617","Paulão",10000,"Deputado",38,1,2205951,171617
"715","https://dadosabertos.camara.leg.br/api/v2/deputados/171619","Margarida Salomão",10000,"Deputado",28,1,2205951,171619
"716","https://dadosabertos.camara.leg.br/api/v2/deputados/178857","Jorge Solla",10000,"Deputado",21,1,2205951,178857
"717","https://dadosabertos.camara.leg.br/api/v2/deputados/178866","Luizianne Lins",10000,"Deputado",26,1,2205951,178866
"718","https://dadosabertos.camara.leg.br/api/v2/deputados/178873","Helder Salomão",10000,"Deputado",18,1,2205951,178873
"719","https://dadosabertos.camara.leg.br/api/v2/deputados/178889","Zé Carlos",10000,"Deputado",52,1,2205951,178889
"720","https://dadosabertos.camara.leg.br/api/v2/deputados/178925","Rejane Dias",10000,"Deputado",44,1,2205951,178925
"721","https://dadosabertos.camara.leg.br/api/v2/deputados/178970","João Daniel",10000,"Deputado",20,1,2205951,178970
